,function,reqID,start,finish,mergingPoint,host,duration
123,Text2SpeechCensoringWorkflow_GetInput,c81cd17e8fee4f97a88a20a5d400fbef,2022-05-28 16:25:42.739,2022-05-28 16:25:42.804,,s,65.0
124,Text2SpeechCensoringWorkflow_GetInput,99dd214ee9694019b98b4aa53c79ed0e,2022-05-28 16:25:41.475,2022-05-28 16:25:41.526,,s,51.0
125,Text2SpeechCensoringWorkflow_GetInput,aa4f2526ed714cd4b52d4a16faa767fb,2022-05-28 16:25:40.228,2022-05-28 16:25:40.265,,s,37.0
126,Text2SpeechCensoringWorkflow_GetInput,63c0495f2b1d49e18f7a2b6b2de250ff,2022-05-28 16:25:38.972,2022-05-28 16:25:39.019,,s,47.0
127,Text2SpeechCensoringWorkflow_GetInput,1fcaba96e15a48c0a63ebcddd057a8e2,2022-05-28 16:25:37.726,2022-05-28 16:25:37.762,,s,36.0
128,Text2SpeechCensoringWorkflow_GetInput,c7ed5b26e5fc4022bfcabf38f8b32869,2022-05-28 16:25:36.472,2022-05-28 16:25:36.509,,s,37.0
129,Text2SpeechCensoringWorkflow_GetInput,e1dd81123c974e0f996e76c070c184eb,2022-05-28 16:25:35.215,2022-05-28 16:25:35.253,,s,38.0
130,Text2SpeechCensoringWorkflow_GetInput,546277db85124e2ab63a09d12bfb50b5,2022-05-28 16:25:33.947,2022-05-28 16:25:33.993,,s,46.0
131,Text2SpeechCensoringWorkflow_GetInput,78990072fa364e6a867508e2d12cac13,2022-05-28 16:25:32.696,2022-05-28 16:25:32.731,,s,35.0
132,Text2SpeechCensoringWorkflow_GetInput,1f33c01488d545a4bf58ab92e21af6a1,2022-05-28 16:25:31.450,2022-05-28 16:25:31.489,,s,39.0
133,Text2SpeechCensoringWorkflow_GetInput,2a08758d55414eb6b4f0f1d835ee804c,2022-05-28 16:25:30.196,2022-05-28 16:25:30.237,,s,41.0
134,Text2SpeechCensoringWorkflow_GetInput,5da8a0a7fc7344639ea1dd3d475548e5,2022-05-28 16:25:28.914,2022-05-28 16:25:28.950,,s,36.0
135,Text2SpeechCensoringWorkflow_GetInput,b6c41c5513d24566bd3648613e00a8d9,2022-05-28 16:25:27.664,2022-05-28 16:25:27.702,,s,38.0
136,Text2SpeechCensoringWorkflow_GetInput,4bbf1cf664924b5a93873c0bce5182f2,2022-05-28 16:25:26.418,2022-05-28 16:25:26.459,,s,41.0
137,Text2SpeechCensoringWorkflow_GetInput,50cfadcdcec843adafb5da1b24592e8a,2022-05-28 16:25:25.173,2022-05-28 16:25:25.214,,s,41.0
138,Text2SpeechCensoringWorkflow_GetInput,9076cc9378af46edbc56f402892479b3,2022-05-28 16:25:23.935,2022-05-28 16:25:23.974,,s,39.0
139,Text2SpeechCensoringWorkflow_GetInput,d8e5e24511da4fa2a2136844f4bf6521,2022-05-28 16:25:22.679,2022-05-28 16:25:22.716,,s,37.0
140,Text2SpeechCensoringWorkflow_GetInput,4098489a2a0642478595082887c60683,2022-05-28 16:25:21.441,2022-05-28 16:25:21.475,,s,34.0
