,Alpha,Cost,ColdStarts,Cores,Mem
238,0.2,2.245011611938477e-06,1,1000,500000
239,0.2,1.3597587089538576e-06,1,1000,500000
240,0.2,2.756770320892334e-06,2,1000,500000
241,0.2,1.9087703208923337e-06,2,1000,500000
242,0.2,2.1542645149230957e-06,2,1000,500000
243,0.2,1.2690116119384764e-06,2,1000,500000
244,0.2,2.756770320892334e-06,1,1000,500000
245,0.2,1.9087703208923337e-06,1,1000,500000
246,0.2,2.1542645149230957e-06,1,1000,500000
247,0.2,1.2690116119384764e-06,1,1000,500000
248,0.2,2.026264514923096e-06,2,1000,500000
249,0.2,1.1782645149230957e-06,2,1000,500000
250,0.2,1.4237587089538575e-06,2,1000,500000
251,0.2,5.385058059692383e-07,2,1000,500000
252,0.2,2.026264514923096e-06,1,1000,500000
253,0.2,1.1782645149230957e-06,1,1000,500000
254,0.2,1.4237587089538575e-06,1,1000,500000
255,0.2,5.385058059692383e-07,1,1000,500000
256,0.4,6.904770320892334e-06,0,1000,500000
257,0.4,6.056770320892334e-06,0,1000,500000
258,0.4,3.439517417907715e-06,1,1000,500000
259,0.4,5.491517417907715e-06,0,1000,500000
260,0.4,4.004770320892334e-06,0,1000,500000
261,0.4,3.156770320892334e-06,0,1000,500000
262,0.4,2.655517417907715e-06,1,1000,500000
263,0.4,2.5542645149230957e-06,0,1000,500000
264,0.4,5.720770320892334e-06,1,1000,500000
265,0.4,2.463517417907715e-06,1,1000,500000
266,0.4,5.720770320892334e-06,0,1000,500000
267,0.4,4.835517417907715e-06,0,1000,500000
268,0.4,3.311517417907715e-06,0,1000,500000
269,0.4,2.463517417907715e-06,0,1000,500000
270,0.4,1.9250116119384766e-06,1,1000,500000
271,0.4,1.8610116119384766e-06,0,1000,500000
272,0.4,6.120770320892334e-06,0,1000,500000
273,0.4,5.272770320892334e-06,0,1000,500000
274,0.4,5.592770320892334e-06,0,1000,500000
275,0.4,4.707517417907715e-06,0,1000,500000
276,0.4,2.655517417907715e-06,1,1000,500000
277,0.4,2.372770320892334e-06,0,1000,500000
278,0.4,2.655517417907715e-06,0,1000,500000
279,0.4,1.7702645149230957e-06,0,1000,500000
280,0.4,4.8995174179077155e-06,1,1000,500000
281,0.4,1.6422645149230958e-06,1,1000,500000
282,0.4,4.8995174179077155e-06,0,1000,500000
283,0.4,4.014264514923096e-06,0,1000,500000
284,0.4,1.9250116119384766e-06,1,1000,500000
285,0.4,1.6422645149230958e-06,0,1000,500000
286,0.4,1.9250116119384766e-06,0,1000,500000
287,0.4,1.0397587089538575e-06,0,1000,500000
288,0.4,6.440770320892334e-06,0,1000,500000
289,0.4,5.592770320892334e-06,0,1000,500000
290,0.4,2.9382645149230958e-06,1,1000,500000
291,0.4,2.0530116119384765e-06,1,1000,500000
292,0.4,2.756770320892334e-06,1,1000,500000
293,0.4,2.6927703208923337e-06,0,1000,500000
294,0.4,2.9382645149230958e-06,0,1000,500000
295,0.4,2.0530116119384765e-06,0,1000,500000
296,0.4,5.784770320892334e-06,0,1000,500000
297,0.4,4.936770320892334e-06,0,1000,500000
298,0.4,5.219517417907715e-06,0,1000,500000
299,0.4,4.334264514923096e-06,0,1000,500000
300,0.4,2.847517417907715e-06,0,1000,500000
301,0.4,1.999517417907715e-06,0,1000,500000
302,0.4,2.245011611938477e-06,0,1000,500000
303,0.4,1.3597587089538576e-06,0,1000,500000
304,0.4,2.756770320892334e-06,1,1000,500000
305,0.4,4.808770320892334e-06,0,1000,500000
306,0.4,5.0915174179077155e-06,0,1000,500000
307,0.4,4.206264514923096e-06,0,1000,500000
308,0.4,2.756770320892334e-06,0,1000,500000
309,0.4,1.9087703208923337e-06,0,1000,500000
310,0.4,2.1542645149230957e-06,0,1000,500000
311,0.4,1.2690116119384764e-06,0,1000,500000
312,0.4,4.963517417907715e-06,0,1000,500000
313,0.4,4.115517417907715e-06,0,1000,500000
314,0.4,4.398264514923096e-06,0,1000,500000
315,0.4,3.513011611938477e-06,0,1000,500000
316,0.4,2.026264514923096e-06,0,1000,500000
317,0.4,1.1782645149230957e-06,0,1000,500000
318,0.4,1.4237587089538575e-06,0,1000,500000
319,0.4,5.385058059692383e-07,0,1000,500000
320,0.4,6.904770320892334e-06,1,1000,500000
321,0.4,6.056770320892334e-06,1,1000,500000
322,0.4,6.376770320892334e-06,1,1000,500000
323,0.4,5.491517417907715e-06,1,1000,500000
324,0.4,4.004770320892334e-06,1,1000,500000
325,0.4,3.156770320892334e-06,1,1000,500000
326,0.4,2.655517417907715e-06,2,1000,500000
327,0.4,2.5542645149230957e-06,1,1000,500000
328,0.4,5.720770320892334e-06,2,1000,500000
329,0.4,2.463517417907715e-06,2,1000,500000
330,0.4,5.720770320892334e-06,1,1000,500000
331,0.4,4.835517417907715e-06,1,1000,500000
332,0.4,3.311517417907715e-06,1,1000,500000
333,0.4,2.463517417907715e-06,1,1000,500000
334,0.4,1.9250116119384766e-06,2,1000,500000
335,0.4,1.8610116119384766e-06,1,1000,500000
336,0.4,6.120770320892334e-06,1,1000,500000
337,0.4,5.272770320892334e-06,1,1000,500000
338,0.4,2.655517417907715e-06,2,1000,500000
339,0.4,4.707517417907715e-06,1,1000,500000
340,0.4,2.655517417907715e-06,2,1000,500000
341,0.4,2.372770320892334e-06,1,1000,500000
342,0.4,2.655517417907715e-06,1,1000,500000
343,0.4,1.7702645149230957e-06,1,1000,500000
344,0.4,4.8995174179077155e-06,2,1000,500000
345,0.4,1.6422645149230958e-06,2,1000,500000
346,0.4,4.8995174179077155e-06,1,1000,500000
347,0.4,4.014264514923096e-06,1,1000,500000
348,0.4,1.9250116119384766e-06,2,1000,500000
349,0.4,1.6422645149230958e-06,1,1000,500000
350,0.4,1.9250116119384766e-06,1,1000,500000
351,0.4,1.0397587089538575e-06,1,1000,500000
352,0.4,6.440770320892334e-06,1,1000,500000
353,0.4,5.592770320892334e-06,1,1000,500000
354,0.4,2.9382645149230958e-06,2,1000,500000
355,0.4,4.990264514923096e-06,1,1000,500000
356,0.4,2.756770320892334e-06,2,1000,500000
357,0.4,2.6927703208923337e-06,1,1000,500000
358,0.4,2.9382645149230958e-06,1,1000,500000
359,0.4,2.0530116119384765e-06,1,1000,500000
360,0.4,5.784770320892334e-06,1,1000,500000
361,0.4,4.936770320892334e-06,1,1000,500000
362,0.4,5.219517417907715e-06,1,1000,500000
363,0.4,4.334264514923096e-06,1,1000,500000
364,0.4,2.847517417907715e-06,1,1000,500000
365,0.4,1.999517417907715e-06,1,1000,500000
366,0.4,2.245011611938477e-06,1,1000,500000
367,0.4,1.3597587089538576e-06,1,1000,500000
368,0.4,2.756770320892334e-06,2,1000,500000
369,0.4,4.808770320892334e-06,1,1000,500000
370,0.4,5.0915174179077155e-06,1,1000,500000
371,0.4,4.206264514923096e-06,1,1000,500000
372,0.4,2.756770320892334e-06,1,1000,500000
373,0.4,1.9087703208923337e-06,1,1000,500000
374,0.4,2.1542645149230957e-06,1,1000,500000
375,0.4,1.2690116119384764e-06,1,1000,500000
376,0.4,4.963517417907715e-06,1,1000,500000
377,0.4,4.115517417907715e-06,1,1000,500000
378,0.4,4.398264514923096e-06,1,1000,500000
379,0.4,3.513011611938477e-06,1,1000,500000
380,0.4,2.026264514923096e-06,1,1000,500000
381,0.4,1.1782645149230957e-06,1,1000,500000
382,0.4,1.4237587089538575e-06,1,1000,500000
383,0.4,5.385058059692383e-07,1,1000,500000
384,0.6,6.904770320892334e-06,0,1000,500000
385,0.6,6.056770320892334e-06,0,1000,500000
386,0.6,6.376770320892334e-06,0,1000,500000
387,0.6,5.491517417907715e-06,0,1000,500000
388,0.6,4.004770320892334e-06,0,1000,500000
389,0.6,2.372770320892334e-06,1,1000,500000
390,0.6,2.655517417907715e-06,1,1000,500000
391,0.6,2.5542645149230957e-06,0,1000,500000
392,0.6,6.248770320892334e-06,0,1000,500000
393,0.6,5.400770320892334e-06,0,1000,500000
394,0.6,5.720770320892334e-06,0,1000,500000
395,0.6,4.835517417907715e-06,0,1000,500000
396,0.6,3.311517417907715e-06,0,1000,500000
397,0.6,2.463517417907715e-06,0,1000,500000
398,0.6,2.7462645149230958e-06,0,1000,500000
399,0.6,1.8610116119384766e-06,0,1000,500000
400,0.6,6.120770320892334e-06,0,1000,500000
401,0.6,5.272770320892334e-06,0,1000,500000
402,0.6,2.655517417907715e-06,1,1000,500000
403,0.6,1.7702645149230957e-06,1,1000,500000
404,0.6,2.655517417907715e-06,1,1000,500000
405,0.6,2.372770320892334e-06,0,1000,500000
406,0.6,2.655517417907715e-06,0,1000,500000
407,0.6,1.7702645149230957e-06,0,1000,500000
408,0.6,5.427517417907715e-06,0,1000,500000
409,0.6,4.014264514923096e-06,1,1000,500000
410,0.6,4.8995174179077155e-06,0,1000,500000
411,0.6,4.014264514923096e-06,0,1000,500000
412,0.6,1.9250116119384766e-06,1,1000,500000
413,0.6,1.6422645149230958e-06,0,1000,500000
414,0.6,1.9250116119384766e-06,0,1000,500000
415,0.6,1.0397587089538575e-06,0,1000,500000
416,0.6,6.440770320892334e-06,0,1000,500000
417,0.6,5.592770320892334e-06,0,1000,500000
418,0.6,5.875517417907715e-06,0,1000,500000
419,0.6,4.990264514923096e-06,0,1000,500000
420,0.6,2.756770320892334e-06,1,1000,500000
421,0.6,2.6927703208923337e-06,0,1000,500000
422,0.6,2.9382645149230958e-06,0,1000,500000
423,0.6,2.0530116119384765e-06,0,1000,500000
424,0.6,5.784770320892334e-06,0,1000,500000
425,0.6,1.999517417907715e-06,1,1000,500000
426,0.6,5.219517417907715e-06,0,1000,500000
427,0.6,4.334264514923096e-06,0,1000,500000
428,0.6,2.026264514923096e-06,1,1000,500000
429,0.6,1.999517417907715e-06,0,1000,500000
430,0.6,2.245011611938477e-06,0,1000,500000
431,0.6,1.3597587089538576e-06,0,1000,500000
432,0.6,5.6567703208923345e-06,0,1000,500000
433,0.6,4.808770320892334e-06,0,1000,500000
434,0.6,5.0915174179077155e-06,0,1000,500000
435,0.6,4.206264514923096e-06,0,1000,500000
436,0.6,2.756770320892334e-06,0,1000,500000
437,0.6,1.9087703208923337e-06,0,1000,500000
438,0.6,2.1542645149230957e-06,0,1000,500000
439,0.6,1.2690116119384764e-06,0,1000,500000
440,0.6,4.963517417907715e-06,0,1000,500000
441,0.6,4.115517417907715e-06,0,1000,500000
442,0.6,4.398264514923096e-06,0,1000,500000
443,0.6,3.513011611938477e-06,0,1000,500000
444,0.6,2.026264514923096e-06,0,1000,500000
445,0.6,1.1782645149230957e-06,0,1000,500000
446,0.6,1.4237587089538575e-06,0,1000,500000
447,0.6,5.385058059692383e-07,0,1000,500000
448,0.6,6.904770320892334e-06,1,1000,500000
449,0.6,6.056770320892334e-06,1,1000,500000
450,0.6,6.376770320892334e-06,1,1000,500000
451,0.6,5.491517417907715e-06,1,1000,500000
452,0.6,4.004770320892334e-06,1,1000,500000
453,0.6,2.372770320892334e-06,2,1000,500000
454,0.6,2.655517417907715e-06,2,1000,500000
455,0.6,2.5542645149230957e-06,1,1000,500000
456,0.6,6.248770320892334e-06,1,1000,500000
457,0.6,5.400770320892334e-06,1,1000,500000
458,0.6,5.720770320892334e-06,1,1000,500000
459,0.6,4.835517417907715e-06,1,1000,500000
460,0.6,2.7462645149230958e-06,2,1000,500000
461,0.6,2.463517417907715e-06,1,1000,500000
462,0.6,2.7462645149230958e-06,1,1000,500000
463,0.6,1.8610116119384766e-06,1,1000,500000
464,0.6,3.220770320892334e-06,2,1000,500000
465,0.6,5.272770320892334e-06,1,1000,500000
466,0.6,2.655517417907715e-06,2,1000,500000
467,0.6,1.7702645149230957e-06,2,1000,500000
468,0.6,2.655517417907715e-06,2,1000,500000
469,0.6,2.372770320892334e-06,1,1000,500000
470,0.6,2.655517417907715e-06,1,1000,500000
471,0.6,1.7702645149230957e-06,1,1000,500000
472,0.6,4.8995174179077155e-06,2,1000,500000
473,0.6,4.014264514923096e-06,2,1000,500000
474,0.6,4.8995174179077155e-06,1,1000,500000
475,0.6,4.014264514923096e-06,1,1000,500000
476,0.6,1.9250116119384766e-06,2,1000,500000
477,0.6,1.6422645149230958e-06,1,1000,500000
478,0.6,1.9250116119384766e-06,1,1000,500000
479,0.6,1.0397587089538575e-06,1,1000,500000
480,0.6,6.440770320892334e-06,1,1000,500000
481,0.6,5.592770320892334e-06,1,1000,500000
482,0.6,5.875517417907715e-06,1,1000,500000
483,0.6,4.990264514923096e-06,1,1000,500000
484,0.6,2.756770320892334e-06,2,1000,500000
485,0.6,2.6927703208923337e-06,1,1000,500000
486,0.6,2.9382645149230958e-06,1,1000,500000
487,0.6,2.0530116119384765e-06,1,1000,500000
488,0.6,5.784770320892334e-06,1,1000,500000
489,0.6,1.999517417907715e-06,2,1000,500000
490,0.6,5.219517417907715e-06,1,1000,500000
491,0.6,4.334264514923096e-06,1,1000,500000
492,0.6,2.026264514923096e-06,2,1000,500000
493,0.6,1.999517417907715e-06,1,1000,500000
494,0.6,2.245011611938477e-06,1,1000,500000
495,0.6,1.3597587089538576e-06,1,1000,500000
496,0.6,5.6567703208923345e-06,1,1000,500000
497,0.6,4.808770320892334e-06,1,1000,500000
498,0.6,5.0915174179077155e-06,1,1000,500000
499,0.6,4.206264514923096e-06,1,1000,500000
500,0.6,2.756770320892334e-06,1,1000,500000
501,0.6,1.9087703208923337e-06,1,1000,500000
502,0.6,2.1542645149230957e-06,1,1000,500000
503,0.6,1.2690116119384764e-06,1,1000,500000
504,0.6,4.963517417907715e-06,1,1000,500000
505,0.6,4.115517417907715e-06,1,1000,500000
506,0.6,4.398264514923096e-06,1,1000,500000
507,0.6,3.513011611938477e-06,1,1000,500000
508,0.6,2.026264514923096e-06,1,1000,500000
509,0.6,1.1782645149230957e-06,1,1000,500000
510,0.6,1.4237587089538575e-06,1,1000,500000
511,0.6,5.385058059692383e-07,1,1000,500000
512,0.8,6.904770320892334e-06,0,1000,500000
513,0.8,3.156770320892334e-06,1,1000,500000
514,0.8,6.376770320892334e-06,0,1000,500000
515,0.8,2.5542645149230957e-06,1,1000,500000
516,0.8,4.004770320892334e-06,0,1000,500000
517,0.8,2.372770320892334e-06,1,1000,500000
518,0.8,2.655517417907715e-06,1,1000,500000
519,0.8,2.5542645149230957e-06,0,1000,500000
520,0.8,6.248770320892334e-06,0,1000,500000
521,0.8,5.400770320892334e-06,0,1000,500000
522,0.8,5.720770320892334e-06,0,1000,500000
523,0.8,4.835517417907715e-06,0,1000,500000
524,0.8,2.7462645149230958e-06,1,1000,500000
525,0.8,1.999517417907715e-06,1,1000,500000
526,0.8,2.7462645149230958e-06,0,1000,500000
527,0.8,1.8610116119384766e-06,0,1000,500000
528,0.8,6.120770320892334e-06,0,1000,500000
529,0.8,2.372770320892334e-06,1,1000,500000
530,0.8,5.592770320892334e-06,0,1000,500000
531,0.8,4.707517417907715e-06,0,1000,500000
532,0.8,2.655517417907715e-06,1,1000,500000
533,0.8,2.372770320892334e-06,0,1000,500000
534,0.8,2.655517417907715e-06,0,1000,500000
535,0.8,1.7702645149230957e-06,0,1000,500000
536,0.8,5.427517417907715e-06,0,1000,500000
537,0.8,4.579517417907715e-06,0,1000,500000
538,0.8,4.8995174179077155e-06,0,1000,500000
539,0.8,4.014264514923096e-06,0,1000,500000
540,0.8,1.9250116119384766e-06,1,1000,500000
541,0.8,1.6422645149230958e-06,0,1000,500000
542,0.8,1.9250116119384766e-06,0,1000,500000
543,0.8,1.0397587089538575e-06,0,1000,500000
544,0.8,6.440770320892334e-06,0,1000,500000
545,0.8,5.592770320892334e-06,0,1000,500000
546,0.8,5.875517417907715e-06,0,1000,500000
