,Alpha,Cost,ColdStarts
723,0.25,1.7702645149230957e-06,2
724,0.25,2.655517417907715e-06,2
725,0.25,2.372770320892334e-06,1
726,0.25,2.655517417907715e-06,1
727,0.25,1.7702645149230957e-06,1
728,0.25,1.9250116119384766e-06,3
729,0.25,1.6422645149230958e-06,2
730,0.25,1.9250116119384766e-06,2
731,0.25,1.0397587089538575e-06,2
732,0.25,1.9250116119384766e-06,2
733,0.25,1.6422645149230958e-06,1
734,0.25,1.9250116119384766e-06,1
735,0.25,1.0397587089538575e-06,1
736,0.25,2.756770320892334e-06,3
737,0.25,2.6927703208923337e-06,2
738,0.25,2.9382645149230958e-06,2
739,0.25,2.0530116119384765e-06,2
740,0.25,2.756770320892334e-06,2
741,0.25,2.6927703208923337e-06,1
742,0.25,2.9382645149230958e-06,1
743,0.25,2.0530116119384765e-06,1
744,0.25,2.847517417907715e-06,2
745,0.25,1.999517417907715e-06,2
746,0.25,2.245011611938477e-06,2
747,0.25,1.3597587089538576e-06,2
748,0.25,2.026264514923096e-06,2
749,0.25,1.999517417907715e-06,1
750,0.25,2.245011611938477e-06,1
751,0.25,1.3597587089538576e-06,1
752,0.25,2.756770320892334e-06,2
753,0.25,1.9087703208923337e-06,2
754,0.25,2.1542645149230957e-06,2
755,0.25,1.2690116119384764e-06,2
756,0.25,2.756770320892334e-06,1
757,0.25,1.9087703208923337e-06,1
758,0.25,2.1542645149230957e-06,1
759,0.25,1.2690116119384764e-06,1
760,0.25,2.026264514923096e-06,2
761,0.25,1.1782645149230957e-06,2
762,0.25,1.4237587089538575e-06,2
763,0.25,5.385058059692383e-07,2
764,0.25,2.026264514923096e-06,1
765,0.25,1.1782645149230957e-06,1
766,0.25,1.4237587089538575e-06,1
767,0.25,5.385058059692383e-07,1
768,0.3,4.004770320892334e-06,1
769,0.3,3.156770320892334e-06,1
770,0.3,2.655517417907715e-06,2
771,0.3,1.7702645149230957e-06,2
772,0.3,4.004770320892334e-06,0
773,0.3,3.156770320892334e-06,0
774,0.3,2.655517417907715e-06,1
775,0.3,1.7702645149230957e-06,1
776,0.3,3.311517417907715e-06,1
777,0.3,2.463517417907715e-06,1
778,0.3,2.7462645149230958e-06,1
779,0.3,1.8610116119384766e-06,1
780,0.3,3.311517417907715e-06,0
781,0.3,2.463517417907715e-06,0
782,0.3,2.7462645149230958e-06,0
783,0.3,1.8610116119384766e-06,0
784,0.3,2.655517417907715e-06,2
785,0.3,2.372770320892334e-06,1
786,0.3,2.655517417907715e-06,1
787,0.3,1.7702645149230957e-06,1
788,0.3,2.655517417907715e-06,1
789,0.3,2.372770320892334e-06,0
790,0.3,2.655517417907715e-06,0
791,0.3,1.7702645149230957e-06,0
792,0.3,1.9250116119384766e-06,2
793,0.3,1.6422645149230958e-06,1
794,0.3,1.9250116119384766e-06,1
795,0.3,1.0397587089538575e-06,1
796,0.3,1.9250116119384766e-06,1
797,0.3,1.6422645149230958e-06,0
798,0.3,1.9250116119384766e-06,0
799,0.3,1.0397587089538575e-06,0
800,0.3,2.756770320892334e-06,2
801,0.3,2.6927703208923337e-06,1
802,0.3,2.9382645149230958e-06,1
803,0.3,2.0530116119384765e-06,1
804,0.3,3.540770320892334e-06,0
805,0.3,2.6927703208923337e-06,0
806,0.3,2.9382645149230958e-06,0
807,0.3,2.0530116119384765e-06,0
808,0.3,2.847517417907715e-06,1
809,0.3,1.999517417907715e-06,1
810,0.3,2.245011611938477e-06,1
811,0.3,1.3597587089538576e-06,1
812,0.3,2.847517417907715e-06,0
813,0.3,1.999517417907715e-06,0
814,0.3,2.245011611938477e-06,0
815,0.3,1.3597587089538576e-06,0
816,0.3,2.756770320892334e-06,1
817,0.3,1.9087703208923337e-06,1
818,0.3,2.1542645149230957e-06,1
819,0.3,1.2690116119384764e-06,1
820,0.3,2.756770320892334e-06,0
821,0.3,1.9087703208923337e-06,0
822,0.3,2.1542645149230957e-06,0
823,0.3,1.2690116119384764e-06,0
824,0.3,2.026264514923096e-06,1
825,0.3,1.1782645149230957e-06,1
826,0.3,1.4237587089538575e-06,1
827,0.3,5.385058059692383e-07,1
828,0.3,2.026264514923096e-06,0
829,0.3,1.1782645149230957e-06,0
830,0.3,1.4237587089538575e-06,0
831,0.3,5.385058059692383e-07,0
832,0.3,4.004770320892334e-06,2
833,0.3,3.156770320892334e-06,2
834,0.3,2.655517417907715e-06,3
835,0.3,1.7702645149230957e-06,3
836,0.3,4.004770320892334e-06,1
837,0.3,3.156770320892334e-06,1
838,0.3,2.655517417907715e-06,2
839,0.3,1.7702645149230957e-06,2
840,0.3,3.311517417907715e-06,2
841,0.3,2.463517417907715e-06,2
842,0.3,2.7462645149230958e-06,2
843,0.3,1.8610116119384766e-06,2
844,0.3,3.311517417907715e-06,1
845,0.3,2.463517417907715e-06,1
846,0.3,2.7462645149230958e-06,1
847,0.3,1.8610116119384766e-06,1
848,0.3,2.655517417907715e-06,3
849,0.3,2.372770320892334e-06,2
850,0.3,2.655517417907715e-06,2
851,0.3,1.7702645149230957e-06,2
852,0.3,2.655517417907715e-06,2
853,0.3,2.372770320892334e-06,1
854,0.3,2.655517417907715e-06,1
855,0.3,1.7702645149230957e-06,1
856,0.3,1.9250116119384766e-06,3
857,0.3,1.6422645149230958e-06,2
858,0.3,1.9250116119384766e-06,2
859,0.3,1.0397587089538575e-06,2
860,0.3,1.9250116119384766e-06,2
861,0.3,1.6422645149230958e-06,1
862,0.3,1.9250116119384766e-06,1
863,0.3,1.0397587089538575e-06,1
864,0.3,2.756770320892334e-06,3
865,0.3,2.6927703208923337e-06,2
866,0.3,2.9382645149230958e-06,2
867,0.3,2.0530116119384765e-06,2
868,0.3,3.540770320892334e-06,1
869,0.3,2.6927703208923337e-06,1
870,0.3,2.9382645149230958e-06,1
871,0.3,2.0530116119384765e-06,1
872,0.3,2.847517417907715e-06,2
873,0.3,1.999517417907715e-06,2
874,0.3,2.245011611938477e-06,2
875,0.3,1.3597587089538576e-06,2
876,0.3,2.847517417907715e-06,1
877,0.3,1.999517417907715e-06,1
878,0.3,2.245011611938477e-06,1
879,0.3,1.3597587089538576e-06,1
880,0.3,2.756770320892334e-06,2
881,0.3,1.9087703208923337e-06,2
882,0.3,2.1542645149230957e-06,2
883,0.3,1.2690116119384764e-06,2
884,0.3,2.756770320892334e-06,1
885,0.3,1.9087703208923337e-06,1
886,0.3,2.1542645149230957e-06,1
887,0.3,1.2690116119384764e-06,1
888,0.3,2.026264514923096e-06,2
889,0.3,1.1782645149230957e-06,2
890,0.3,1.4237587089538575e-06,2
891,0.3,5.385058059692383e-07,2
892,0.3,2.026264514923096e-06,1
893,0.3,1.1782645149230957e-06,1
894,0.3,1.4237587089538575e-06,1
895,0.3,5.385058059692383e-07,1
896,0.35,4.004770320892334e-06,1
897,0.35,3.156770320892334e-06,1
898,0.35,3.439517417907715e-06,1
899,0.35,2.5542645149230957e-06,1
900,0.35,4.004770320892334e-06,0
901,0.35,3.156770320892334e-06,0
902,0.35,2.655517417907715e-06,1
903,0.35,2.5542645149230957e-06,0
904,0.35,3.311517417907715e-06,1
905,0.35,2.463517417907715e-06,1
906,0.35,1.9250116119384766e-06,2
907,0.35,1.8610116119384766e-06,1
908,0.35,3.311517417907715e-06,0
909,0.35,2.463517417907715e-06,0
910,0.35,1.9250116119384766e-06,1
911,0.35,1.8610116119384766e-06,0
912,0.35,2.655517417907715e-06,2
913,0.35,2.372770320892334e-06,1
914,0.35,2.655517417907715e-06,1
915,0.35,1.7702645149230957e-06,1
916,0.35,2.655517417907715e-06,1
917,0.35,2.372770320892334e-06,0
918,0.35,2.655517417907715e-06,0
919,0.35,1.7702645149230957e-06,0
920,0.35,1.9250116119384766e-06,2
921,0.35,1.6422645149230958e-06,1
922,0.35,1.9250116119384766e-06,1
923,0.35,1.0397587089538575e-06,1
924,0.35,1.9250116119384766e-06,1
925,0.35,1.6422645149230958e-06,0
926,0.35,1.9250116119384766e-06,0
927,0.35,1.0397587089538575e-06,0
928,0.35,3.540770320892334e-06,1
929,0.35,2.6927703208923337e-06,1
930,0.35,2.9382645149230958e-06,1
931,0.35,2.0530116119384765e-06,1
932,0.35,3.540770320892334e-06,0
933,0.35,2.6927703208923337e-06,0
934,0.35,2.9382645149230958e-06,0
935,0.35,2.0530116119384765e-06,0
936,0.35,2.847517417907715e-06,1
937,0.35,1.999517417907715e-06,1
938,0.35,2.245011611938477e-06,1
939,0.35,1.3597587089538576e-06,1
940,0.35,2.026264514923096e-06,1
941,0.35,1.999517417907715e-06,0
942,0.35,2.245011611938477e-06,0
943,0.35,1.3597587089538576e-06,0
944,0.35,2.756770320892334e-06,1
945,0.35,1.9087703208923337e-06,1
946,0.35,2.1542645149230957e-06,1
947,0.35,1.2690116119384764e-06,1
948,0.35,2.756770320892334e-06,0
949,0.35,1.9087703208923337e-06,0
950,0.35,2.1542645149230957e-06,0
951,0.35,1.2690116119384764e-06,0
952,0.35,2.026264514923096e-06,1
953,0.35,1.1782645149230957e-06,1
954,0.35,1.4237587089538575e-06,1
955,0.35,5.385058059692383e-07,1
956,0.35,2.026264514923096e-06,0
957,0.35,1.1782645149230957e-06,0
958,0.35,1.4237587089538575e-06,0
959,0.35,5.385058059692383e-07,0
960,0.35,4.004770320892334e-06,2
961,0.35,3.156770320892334e-06,2
962,0.35,3.439517417907715e-06,2
963,0.35,2.5542645149230957e-06,2
964,0.35,4.004770320892334e-06,1
965,0.35,3.156770320892334e-06,1
966,0.35,2.655517417907715e-06,2
967,0.35,2.5542645149230957e-06,1
968,0.35,3.311517417907715e-06,2
969,0.35,2.463517417907715e-06,2
970,0.35,1.9250116119384766e-06,3
971,0.35,1.8610116119384766e-06,2
972,0.35,3.311517417907715e-06,1
973,0.35,2.463517417907715e-06,1
974,0.35,1.9250116119384766e-06,2
975,0.35,1.8610116119384766e-06,1
976,0.35,2.655517417907715e-06,3
977,0.35,2.372770320892334e-06,2
978,0.35,2.655517417907715e-06,2
979,0.35,1.7702645149230957e-06,2
980,0.35,2.655517417907715e-06,2
981,0.35,2.372770320892334e-06,1
982,0.35,2.655517417907715e-06,1
983,0.35,1.7702645149230957e-06,1
984,0.35,1.9250116119384766e-06,3
985,0.35,1.6422645149230958e-06,2
986,0.35,1.9250116119384766e-06,2
987,0.35,1.0397587089538575e-06,2
988,0.35,1.9250116119384766e-06,2
989,0.35,1.6422645149230958e-06,1
990,0.35,1.9250116119384766e-06,1
991,0.35,1.0397587089538575e-06,1
992,0.35,2.756770320892334e-06,3
993,0.35,2.6927703208923337e-06,2
994,0.35,2.9382645149230958e-06,2
995,0.35,2.0530116119384765e-06,2
996,0.35,2.756770320892334e-06,2
997,0.35,2.6927703208923337e-06,1
998,0.35,2.9382645149230958e-06,1
999,0.35,2.0530116119384765e-06,1
1000,0.35,2.026264514923096e-06,3
1001,0.35,1.999517417907715e-06,2
1002,0.35,2.245011611938477e-06,2
1003,0.35,1.3597587089538576e-06,2
1004,0.35,2.847517417907715e-06,1
1005,0.35,1.999517417907715e-06,1
1006,0.35,2.245011611938477e-06,1
1007,0.35,1.3597587089538576e-06,1
1008,0.35,2.756770320892334e-06,2
1009,0.35,1.9087703208923337e-06,2
1010,0.35,2.1542645149230957e-06,2
1011,0.35,1.2690116119384764e-06,2
1012,0.35,2.756770320892334e-06,1
1013,0.35,1.9087703208923337e-06,1
1014,0.35,2.1542645149230957e-06,1
1015,0.35,1.2690116119384764e-06,1
1016,0.35,2.026264514923096e-06,2
1017,0.35,1.1782645149230957e-06,2
1018,0.35,1.4237587089538575e-06,2
1019,0.35,5.385058059692383e-07,2
1020,0.35,2.026264514923096e-06,1
1021,0.35,1.1782645149230957e-06,1
1022,0.35,1.4237587089538575e-06,1
1023,0.35,5.385058059692383e-07,1
1024,0.4,6.904770320892334e-06,0
1025,0.4,6.056770320892334e-06,0
1026,0.4,3.439517417907715e-06,1
1027,0.4,5.491517417907715e-06,0
1028,0.4,4.004770320892334e-06,0
1029,0.4,3.156770320892334e-06,0
1030,0.4,2.655517417907715e-06,1
1031,0.4,2.5542645149230957e-06,0
1032,0.4,5.720770320892334e-06,1
1033,0.4,2.463517417907715e-06,1
1034,0.4,5.720770320892334e-06,0
1035,0.4,4.835517417907715e-06,0
1036,0.4,3.311517417907715e-06,0
1037,0.4,2.463517417907715e-06,0
1038,0.4,1.9250116119384766e-06,1
1039,0.4,1.8610116119384766e-06,0
1040,0.4,6.120770320892334e-06,0
1041,0.4,5.272770320892334e-06,0
1042,0.4,5.592770320892334e-06,0
1043,0.4,4.707517417907715e-06,0
1044,0.4,2.655517417907715e-06,1
1045,0.4,2.372770320892334e-06,0
1046,0.4,2.655517417907715e-06,0
1047,0.4,1.7702645149230957e-06,0
1048,0.4,4.8995174179077155e-06,1
1049,0.4,1.6422645149230958e-06,1
1050,0.4,4.8995174179077155e-06,0
1051,0.4,4.014264514923096e-06,0
1052,0.4,1.9250116119384766e-06,1
1053,0.4,1.6422645149230958e-06,0
1054,0.4,1.9250116119384766e-06,0
1055,0.4,1.0397587089538575e-06,0
1056,0.4,6.440770320892334e-06,0
1057,0.4,5.592770320892334e-06,0
1058,0.4,2.9382645149230958e-06,1
1059,0.4,2.0530116119384765e-06,1
1060,0.4,2.756770320892334e-06,1
1061,0.4,2.6927703208923337e-06,0
1062,0.4,2.9382645149230958e-06,0
1063,0.4,2.0530116119384765e-06,0
1064,0.4,5.784770320892334e-06,0
1065,0.4,4.936770320892334e-06,0
1066,0.4,5.219517417907715e-06,0
1067,0.4,4.334264514923096e-06,0
1068,0.4,2.847517417907715e-06,0
1069,0.4,1.999517417907715e-06,0
1070,0.4,2.245011611938477e-06,0
1071,0.4,1.3597587089538576e-06,0
1072,0.4,2.756770320892334e-06,1
1073,0.4,4.808770320892334e-06,0
1074,0.4,5.0915174179077155e-06,0
1075,0.4,4.206264514923096e-06,0
1076,0.4,2.756770320892334e-06,0
1077,0.4,1.9087703208923337e-06,0
1078,0.4,2.1542645149230957e-06,0
1079,0.4,1.2690116119384764e-06,0
1080,0.4,4.963517417907715e-06,0
1081,0.4,4.115517417907715e-06,0
1082,0.4,4.398264514923096e-06,0
1083,0.4,3.513011611938477e-06,0
1084,0.4,2.026264514923096e-06,0
1085,0.4,1.1782645149230957e-06,0
1086,0.4,1.4237587089538575e-06,0
1087,0.4,5.385058059692383e-07,0
1088,0.4,6.904770320892334e-06,1
1089,0.4,6.056770320892334e-06,1
1090,0.4,6.376770320892334e-06,1
1091,0.4,5.491517417907715e-06,1
1092,0.4,4.004770320892334e-06,1
1093,0.4,3.156770320892334e-06,1
1094,0.4,2.655517417907715e-06,2
1095,0.4,2.5542645149230957e-06,1
1096,0.4,5.720770320892334e-06,2
1097,0.4,2.463517417907715e-06,2
1098,0.4,5.720770320892334e-06,1
1099,0.4,4.835517417907715e-06,1
1100,0.4,3.311517417907715e-06,1
1101,0.4,2.463517417907715e-06,1
1102,0.4,1.9250116119384766e-06,2
1103,0.4,1.8610116119384766e-06,1
1104,0.4,6.120770320892334e-06,1
1105,0.4,5.272770320892334e-06,1
1106,0.4,2.655517417907715e-06,2
1107,0.4,4.707517417907715e-06,1
1108,0.4,2.655517417907715e-06,2
1109,0.4,2.372770320892334e-06,1
1110,0.4,2.655517417907715e-06,1
1111,0.4,1.7702645149230957e-06,1
1112,0.4,4.8995174179077155e-06,2
1113,0.4,1.6422645149230958e-06,2
1114,0.4,4.8995174179077155e-06,1
1115,0.4,4.014264514923096e-06,1
1116,0.4,1.9250116119384766e-06,2
1117,0.4,1.6422645149230958e-06,1
1118,0.4,1.9250116119384766e-06,1
1119,0.4,1.0397587089538575e-06,1
1120,0.4,6.440770320892334e-06,1
1121,0.4,5.592770320892334e-06,1
1122,0.4,2.9382645149230958e-06,2
1123,0.4,4.990264514923096e-06,1
1124,0.4,2.756770320892334e-06,2
1125,0.4,2.6927703208923337e-06,1
1126,0.4,2.9382645149230958e-06,1
1127,0.4,2.0530116119384765e-06,1
1128,0.4,5.784770320892334e-06,1
1129,0.4,4.936770320892334e-06,1
1130,0.4,5.219517417907715e-06,1
1131,0.4,4.334264514923096e-06,1
1132,0.4,2.847517417907715e-06,1
1133,0.4,1.999517417907715e-06,1
1134,0.4,2.245011611938477e-06,1
1135,0.4,1.3597587089538576e-06,1
1136,0.4,2.756770320892334e-06,2
1137,0.4,4.808770320892334e-06,1
1138,0.4,5.0915174179077155e-06,1
1139,0.4,4.206264514923096e-06,1
1140,0.4,2.756770320892334e-06,1
1141,0.4,1.9087703208923337e-06,1
1142,0.4,2.1542645149230957e-06,1
1143,0.4,1.2690116119384764e-06,1
1144,0.4,4.963517417907715e-06,1
1145,0.4,4.115517417907715e-06,1
1146,0.4,4.398264514923096e-06,1
1147,0.4,3.513011611938477e-06,1
1148,0.4,2.026264514923096e-06,1
1149,0.4,1.1782645149230957e-06,1
1150,0.4,1.4237587089538575e-06,1
1151,0.4,5.385058059692383e-07,1
1152,0.45,6.904770320892334e-06,0
1153,0.45,6.056770320892334e-06,0
1154,0.45,6.376770320892334e-06,0
1155,0.45,5.491517417907715e-06,0
1156,0.45,4.004770320892334e-06,0
1157,0.45,3.156770320892334e-06,0
1158,0.45,2.655517417907715e-06,1
1159,0.45,2.5542645149230957e-06,0
1160,0.45,6.248770320892334e-06,0
1161,0.45,2.463517417907715e-06,1
1162,0.45,5.720770320892334e-06,0
1163,0.45,4.835517417907715e-06,0
1164,0.45,3.311517417907715e-06,0
1165,0.45,2.463517417907715e-06,0
1166,0.45,1.9250116119384766e-06,1
1167,0.45,1.8610116119384766e-06,0
1168,0.45,6.120770320892334e-06,0
1169,0.45,5.272770320892334e-06,0
1170,0.45,5.592770320892334e-06,0
1171,0.45,1.7702645149230957e-06,1
1172,0.45,2.655517417907715e-06,1
1173,0.45,2.372770320892334e-06,0
1174,0.45,2.655517417907715e-06,0
1175,0.45,1.7702645149230957e-06,0
1176,0.45,5.427517417907715e-06,0
1177,0.45,1.6422645149230958e-06,1
1178,0.45,4.8995174179077155e-06,0
1179,0.45,4.014264514923096e-06,0
1180,0.45,1.9250116119384766e-06,1
1181,0.45,1.6422645149230958e-06,0
1182,0.45,1.9250116119384766e-06,0
1183,0.45,1.0397587089538575e-06,0
1184,0.45,6.440770320892334e-06,0
1185,0.45,5.592770320892334e-06,0
1186,0.45,5.875517417907715e-06,0
1187,0.45,4.990264514923096e-06,0
1188,0.45,3.540770320892334e-06,0
1189,0.45,2.6927703208923337e-06,0
1190,0.45,2.9382645149230958e-06,0
1191,0.45,2.0530116119384765e-06,0
1192,0.45,5.784770320892334e-06,0
1193,0.45,1.999517417907715e-06,1
1194,0.45,5.219517417907715e-06,0
1195,0.45,4.334264514923096e-06,0
1196,0.45,2.847517417907715e-06,0
1197,0.45,1.999517417907715e-06,0
1198,0.45,2.245011611938477e-06,0
1199,0.45,1.3597587089538576e-06,0
1200,0.45,5.6567703208923345e-06,0
1201,0.45,4.808770320892334e-06,0
1202,0.45,5.0915174179077155e-06,0
1203,0.45,4.206264514923096e-06,0
1204,0.45,2.756770320892334e-06,0
1205,0.45,1.9087703208923337e-06,0
1206,0.45,2.1542645149230957e-06,0
1207,0.45,1.2690116119384764e-06,0
1208,0.45,4.963517417907715e-06,0
1209,0.45,4.115517417907715e-06,0
1210,0.45,4.398264514923096e-06,0
1211,0.45,3.513011611938477e-06,0
1212,0.45,2.026264514923096e-06,0
1213,0.45,1.1782645149230957e-06,0
1214,0.45,1.4237587089538575e-06,0
1215,0.45,5.385058059692383e-07,0
1216,0.45,6.904770320892334e-06,1
1217,0.45,6.056770320892334e-06,1
1218,0.45,3.439517417907715e-06,2
1219,0.45,5.491517417907715e-06,1
1220,0.45,4.004770320892334e-06,1
1221,0.45,3.156770320892334e-06,1
1222,0.45,2.655517417907715e-06,2
1223,0.45,2.5542645149230957e-06,1
1224,0.45,6.248770320892334e-06,1
1225,0.45,2.463517417907715e-06,2
1226,0.45,5.720770320892334e-06,1
1227,0.45,4.835517417907715e-06,1
1228,0.45,3.311517417907715e-06,1
1229,0.45,2.463517417907715e-06,1
1230,0.45,1.9250116119384766e-06,2
1231,0.45,1.8610116119384766e-06,1
1232,0.45,6.120770320892334e-06,1
1233,0.45,5.272770320892334e-06,1
1234,0.45,5.592770320892334e-06,1
1235,0.45,4.707517417907715e-06,1
1236,0.45,2.655517417907715e-06,2
1237,0.45,2.372770320892334e-06,1
1238,0.45,2.655517417907715e-06,1
1239,0.45,1.7702645149230957e-06,1
1240,0.45,5.427517417907715e-06,1
1241,0.45,1.6422645149230958e-06,2
1242,0.45,4.8995174179077155e-06,1
1243,0.45,4.014264514923096e-06,1
1244,0.45,1.9250116119384766e-06,2
1245,0.45,1.6422645149230958e-06,1
1246,0.45,1.9250116119384766e-06,1
1247,0.45,1.0397587089538575e-06,1
1248,0.45,3.540770320892334e-06,2
1249,0.45,5.592770320892334e-06,1
1250,0.45,5.875517417907715e-06,1
1251,0.45,2.0530116119384765e-06,2
1252,0.45,2.756770320892334e-06,2
1253,0.45,2.6927703208923337e-06,1
1254,0.45,2.9382645149230958e-06,1
1255,0.45,2.0530116119384765e-06,1
1256,0.45,5.784770320892334e-06,1
1257,0.45,1.999517417907715e-06,2
1258,0.45,5.219517417907715e-06,1
1259,0.45,4.334264514923096e-06,1
1260,0.45,2.847517417907715e-06,1
1261,0.45,1.999517417907715e-06,1
1262,0.45,2.245011611938477e-06,1
1263,0.45,1.3597587089538576e-06,1
1264,0.45,5.6567703208923345e-06,1
1265,0.45,4.808770320892334e-06,1
1266,0.45,5.0915174179077155e-06,1
1267,0.45,4.206264514923096e-06,1
1268,0.45,2.756770320892334e-06,1
1269,0.45,1.9087703208923337e-06,1
1270,0.45,2.1542645149230957e-06,1
1271,0.45,1.2690116119384764e-06,1
1272,0.45,4.963517417907715e-06,1
1273,0.45,4.115517417907715e-06,1
1274,0.45,4.398264514923096e-06,1
1275,0.45,3.513011611938477e-06,1
1276,0.45,2.026264514923096e-06,1
1277,0.45,1.1782645149230957e-06,1
1278,0.45,1.4237587089538575e-06,1
1279,0.45,5.385058059692383e-07,1
1280,0.5,6.904770320892334e-06,0
1281,0.5,6.056770320892334e-06,0
1282,0.5,6.376770320892334e-06,0
1283,0.5,5.491517417907715e-06,0
1284,0.5,4.004770320892334e-06,0
1285,0.5,2.372770320892334e-06,1
1286,0.5,2.655517417907715e-06,1
1287,0.5,2.5542645149230957e-06,0
1288,0.5,6.248770320892334e-06,0
1289,0.5,5.400770320892334e-06,0
1290,0.5,5.720770320892334e-06,0
1291,0.5,4.835517417907715e-06,0
1292,0.5,3.311517417907715e-06,0
1293,0.5,2.463517417907715e-06,0
1294,0.5,1.9250116119384766e-06,1
1295,0.5,1.8610116119384766e-06,0
1296,0.5,6.120770320892334e-06,0
1297,0.5,5.272770320892334e-06,0
1298,0.5,2.655517417907715e-06,1
1299,0.5,1.7702645149230957e-06,1
1300,0.5,2.655517417907715e-06,1
1301,0.5,2.372770320892334e-06,0
1302,0.5,2.655517417907715e-06,0
1303,0.5,1.7702645149230957e-06,0
1304,0.5,4.8995174179077155e-06,1
1305,0.5,4.014264514923096e-06,1
1306,0.5,4.8995174179077155e-06,0
1307,0.5,4.014264514923096e-06,0
1308,0.5,1.9250116119384766e-06,1
1309,0.5,1.6422645149230958e-06,0
1310,0.5,1.9250116119384766e-06,0
1311,0.5,1.0397587089538575e-06,0
1312,0.5,6.440770320892334e-06,0
1313,0.5,2.6927703208923337e-06,1
1314,0.5,5.875517417907715e-06,0
1315,0.5,2.0530116119384765e-06,1
1316,0.5,2.756770320892334e-06,1
1317,0.5,2.6927703208923337e-06,0
1318,0.5,2.9382645149230958e-06,0
1319,0.5,2.0530116119384765e-06,0
1320,0.5,5.784770320892334e-06,0
1321,0.5,1.999517417907715e-06,1
1322,0.5,5.219517417907715e-06,0
1323,0.5,4.334264514923096e-06,0
1324,0.5,2.847517417907715e-06,0
1325,0.5,1.999517417907715e-06,0
1326,0.5,2.245011611938477e-06,0
1327,0.5,1.3597587089538576e-06,0
1328,0.5,5.6567703208923345e-06,0
1329,0.5,4.808770320892334e-06,0
1330,0.5,5.0915174179077155e-06,0
1331,0.5,4.206264514923096e-06,0
1332,0.5,2.756770320892334e-06,0
1333,0.5,1.9087703208923337e-06,0
1334,0.5,2.1542645149230957e-06,0
1335,0.5,1.2690116119384764e-06,0
1336,0.5,4.963517417907715e-06,0
1337,0.5,4.115517417907715e-06,0
1338,0.5,4.398264514923096e-06,0
1339,0.5,3.513011611938477e-06,0
1340,0.5,2.026264514923096e-06,0
1341,0.5,1.1782645149230957e-06,0
1342,0.5,1.4237587089538575e-06,0
1343,0.5,5.385058059692383e-07,0
1344,0.5,6.904770320892334e-06,1
1345,0.5,6.056770320892334e-06,1
1346,0.5,6.376770320892334e-06,1
1347,0.5,5.491517417907715e-06,1
1348,0.5,4.004770320892334e-06,1
1349,0.5,2.372770320892334e-06,2
1350,0.5,2.655517417907715e-06,2
1351,0.5,2.5542645149230957e-06,1
1352,0.5,6.248770320892334e-06,1
1353,0.5,5.400770320892334e-06,1
1354,0.5,5.720770320892334e-06,1
1355,0.5,4.835517417907715e-06,1
1356,0.5,3.311517417907715e-06,1
1357,0.5,2.463517417907715e-06,1
1358,0.5,1.9250116119384766e-06,2
1359,0.5,1.8610116119384766e-06,1
1360,0.5,6.120770320892334e-06,1
1361,0.5,2.372770320892334e-06,2
1362,0.5,5.592770320892334e-06,1
1363,0.5,1.7702645149230957e-06,2
1364,0.5,2.655517417907715e-06,2
1365,0.5,2.372770320892334e-06,1
1366,0.5,2.655517417907715e-06,1
1367,0.5,1.7702645149230957e-06,1
1368,0.5,4.8995174179077155e-06,2
1369,0.5,4.014264514923096e-06,2
1370,0.5,4.8995174179077155e-06,1
1371,0.5,4.014264514923096e-06,1
1372,0.5,1.9250116119384766e-06,2
1373,0.5,1.6422645149230958e-06,1
1374,0.5,1.9250116119384766e-06,1
1375,0.5,1.0397587089538575e-06,1
1376,0.5,6.440770320892334e-06,1
1377,0.5,2.6927703208923337e-06,2
1378,0.5,5.875517417907715e-06,1
1379,0.5,2.0530116119384765e-06,2
1380,0.5,2.756770320892334e-06,2
1381,0.5,2.6927703208923337e-06,1
1382,0.5,2.9382645149230958e-06,1
1383,0.5,2.0530116119384765e-06,1
1384,0.5,5.784770320892334e-06,1
1385,0.5,4.936770320892334e-06,1
1386,0.5,5.219517417907715e-06,1
1387,0.5,4.334264514923096e-06,1
1388,0.5,2.847517417907715e-06,1
1389,0.5,1.999517417907715e-06,1
1390,0.5,2.245011611938477e-06,1
1391,0.5,1.3597587089538576e-06,1
1392,0.5,5.6567703208923345e-06,1
1393,0.5,4.808770320892334e-06,1
1394,0.5,5.0915174179077155e-06,1
1395,0.5,4.206264514923096e-06,1
1396,0.5,2.756770320892334e-06,1
1397,0.5,1.9087703208923337e-06,1
1398,0.5,2.1542645149230957e-06,1
1399,0.5,1.2690116119384764e-06,1
1400,0.5,4.963517417907715e-06,1
1401,0.5,4.115517417907715e-06,1
1402,0.5,4.398264514923096e-06,1
1403,0.5,3.513011611938477e-06,1
1404,0.5,2.026264514923096e-06,1
1405,0.5,1.1782645149230957e-06,1
1406,0.5,1.4237587089538575e-06,1
1407,0.5,5.385058059692383e-07,1
1408,0.55,6.904770320892334e-06,0
1409,0.55,6.056770320892334e-06,0
1410,0.55,6.376770320892334e-06,0
1411,0.55,2.5542645149230957e-06,1
1412,0.55,4.004770320892334e-06,0
1413,0.55,2.372770320892334e-06,1
1414,0.55,2.655517417907715e-06,1
1415,0.55,1.7702645149230957e-06,1
1416,0.55,6.248770320892334e-06,0
1417,0.55,5.400770320892334e-06,0
1418,0.55,5.720770320892334e-06,0
1419,0.55,4.835517417907715e-06,0
