,Alpha,Cost,latency,ToleranceWindow
262,1.0,4.0051e-06,110.52092022753507,100
263,1.0,4.0051e-06,110.52092022753507,100
264,1.0,4.0051e-06,110.52092022753507,100
265,1.0,4.0051e-06,110.52092022753507,100
266,1.0,4.0051e-06,110.52092022753507,100
267,1.0,4.0051e-06,110.52092022753507,100
268,1.0,4.0051e-06,110.52092022753507,100
269,1.0,4.0051e-06,110.52092022753507,100
270,1.0,4.0051e-06,110.52092022753507,100
271,1.0,4.0051e-06,110.52092022753507,100
272,1.0,4.0051e-06,110.52092022753507,100
273,1.0,4.0051e-06,110.52092022753507,100
274,1.0,4.0051e-06,110.52092022753507,100
275,1.0,4.0051e-06,110.52092022753507,100
276,1.0,4.0051e-06,110.52092022753507,100
277,1.0,4.0051e-06,110.52092022753507,100
278,1.0,4.0051e-06,110.52092022753507,100
279,1.0,4.0051e-06,110.52092022753507,100
280,1.0,4.0051e-06,110.52092022753507,100
281,1.0,4.0051e-06,110.52092022753507,100
282,1.0,4.0051e-06,110.52092022753507,100
283,1.0,4.0051e-06,110.52092022753507,100
284,1.0,4.0051e-06,110.52092022753507,100
285,1.0,4.0051e-06,110.52092022753507,100
286,1.0,4.0051e-06,110.52092022753507,100
287,1.0,4.0051e-06,110.52092022753507,100
288,1.0,4.0051e-06,110.52092022753507,100
289,1.0,4.0051e-06,110.52092022753507,100
290,1.0,4.0051e-06,110.52092022753507,100
291,1.0,4.0051e-06,110.52092022753507,100
292,1.0,4.0051e-06,110.52092022753507,100
293,1.0,4.0051e-06,110.52092022753507,100
294,1.0,4.0051e-06,110.52092022753507,100
295,1.0,4.0051e-06,110.52092022753507,100
296,1.0,4.0051e-06,110.52092022753507,100
297,1.0,4.0051e-06,110.52092022753507,100
298,1.0,4.0051e-06,110.52092022753507,100
299,1.0,4.0051e-06,110.52092022753507,100
300,1.0,4.0051e-06,110.52092022753507,100
301,1.0,4.0051e-06,110.52092022753507,100
302,1.0,4.0051e-06,110.52092022753507,100
303,1.0,4.0051e-06,110.52092022753507,100
304,1.0,4.0051e-06,110.52092022753507,100
305,1.0,4.0051e-06,110.52092022753507,100
306,1.0,4.0051e-06,110.52092022753507,100
307,1.0,4.0051e-06,110.52092022753507,100
308,1.0,4.0051e-06,110.52092022753507,100
309,1.0,4.0051e-06,110.52092022753507,100
310,1.0,4.0051e-06,110.52092022753507,100
311,1.0,4.0051e-06,110.52092022753507,100
312,1.0,4.0051e-06,110.52092022753507,100
313,1.0,4.0051e-06,110.52092022753507,100
314,1.0,4.0051e-06,110.52092022753507,100
315,1.0,4.0051e-06,110.52092022753507,100
316,1.0,4.0051e-06,110.52092022753507,100
317,1.0,4.0051e-06,110.52092022753507,100
318,1.0,4.0051e-06,110.52092022753507,100
319,1.0,4.0051e-06,110.52092022753507,100
320,1.0,4.0051e-06,110.52092022753507,100
321,1.0,4.0051e-06,110.52092022753507,100
322,1.0,4.0051e-06,110.52092022753507,100
323,1.0,4.0051e-06,110.52092022753507,100
324,1.0,4.0051e-06,110.52092022753507,100
325,1.0,4.0051e-06,110.52092022753507,100
326,1.0,4.0051e-06,110.52092022753507,100
327,1.0,4.0051e-06,110.52092022753507,100
328,1.0,4.0051e-06,110.52092022753507,100
329,1.0,4.0051e-06,110.52092022753507,100
330,1.0,4.0051e-06,110.52092022753507,100
331,1.0,4.0051e-06,110.52092022753507,100
332,1.0,4.0051e-06,110.52092022753507,100
333,1.0,4.0051e-06,110.52092022753507,100
334,1.0,4.0051e-06,110.52092022753507,100
335,1.0,4.0051e-06,110.52092022753507,100
336,1.0,4.0051e-06,110.52092022753507,100
337,1.0,4.0051e-06,110.52092022753507,100
338,1.0,4.0051e-06,110.52092022753507,100
339,1.0,4.0051e-06,110.52092022753507,100
340,1.0,4.0051e-06,110.52092022753507,100
341,1.0,4.0051e-06,110.52092022753507,100
342,1.0,4.0051e-06,110.52092022753507,100
343,1.0,4.0051e-06,110.52092022753507,100
344,1.0,4.0051e-06,110.52092022753507,100
345,1.0,4.0051e-06,110.52092022753507,100
346,1.0,4.0051e-06,110.52092022753507,100
347,1.0,4.0051e-06,110.52092022753507,100
348,1.0,4.0051e-06,110.52092022753507,100
349,1.0,4.0051e-06,110.52092022753507,100
350,1.0,4.0051e-06,110.52092022753507,100
351,1.0,4.0051e-06,110.52092022753507,100
352,1.0,4.0051e-06,110.52092022753507,100
353,1.0,4.0051e-06,110.52092022753507,100
354,1.0,4.0051e-06,110.52092022753507,100
355,1.0,4.0051e-06,110.52092022753507,100
356,1.0,4.0051e-06,110.52092022753507,100
357,1.0,4.0051e-06,110.52092022753507,100
358,1.0,4.0051e-06,110.52092022753507,100
359,1.0,4.0051e-06,110.52092022753507,100
360,1.0,4.0051e-06,110.52092022753507,100
361,1.0,4.0051e-06,110.52092022753507,100
362,1.0,4.0051e-06,110.52092022753507,100
363,1.0,4.0051e-06,110.52092022753507,100
364,1.0,4.0051e-06,110.52092022753507,100
365,1.0,4.0051e-06,110.52092022753507,100
366,1.0,4.0051e-06,110.52092022753507,100
367,1.0,4.0051e-06,110.52092022753507,100
368,1.0,4.0051e-06,110.52092022753507,100
369,1.0,4.0051e-06,110.52092022753507,100
370,1.0,4.0051e-06,110.52092022753507,100
371,1.0,4.0051e-06,110.52092022753507,100
372,1.0,4.0051e-06,110.52092022753507,100
373,1.0,4.0051e-06,110.52092022753507,100
374,1.0,4.0051e-06,110.52092022753507,100
375,1.0,4.0051e-06,110.52092022753507,100
376,1.0,4.0051e-06,110.52092022753507,100
377,1.0,4.0051e-06,110.52092022753507,100
378,1.0,4.0051e-06,110.52092022753507,100
379,1.0,4.0051e-06,110.52092022753507,100
380,1.0,4.0051e-06,110.52092022753507,100
381,1.0,4.0051e-06,110.52092022753507,100
382,1.0,4.0051e-06,110.52092022753507,100
383,1.0,4.0051e-06,110.52092022753507,100
384,1.0,5.386e-07,297.0209297495143,500
385,1.0,5.386e-07,297.0209297495143,500
386,1.0,5.386e-07,297.0209297495143,500
387,1.0,5.386e-07,297.0209297495143,500
388,1.0,5.386e-07,297.0209297495143,500
389,1.0,5.386e-07,297.0209297495143,500
390,1.0,5.386e-07,297.0209297495143,500
391,1.0,5.386e-07,297.0209297495143,500
392,1.0,5.386e-07,297.0209297495143,500
393,1.0,5.386e-07,297.0209297495143,500
394,1.0,5.386e-07,297.0209297495143,500
395,1.0,5.386e-07,297.0209297495143,500
396,1.0,5.386e-07,297.0209297495143,500
397,1.0,5.386e-07,297.0209297495143,500
398,1.0,5.386e-07,297.0209297495143,500
399,1.0,5.386e-07,297.0209297495143,500
400,1.0,5.386e-07,297.0209297495143,500
401,1.0,5.386e-07,297.0209297495143,500
402,1.0,5.386e-07,297.0209297495143,500
403,1.0,5.386e-07,297.0209297495143,500
404,1.0,5.386e-07,297.0209297495143,500
405,1.0,5.386e-07,297.0209297495143,500
406,1.0,5.386e-07,297.0209297495143,500
407,1.0,5.386e-07,297.0209297495143,500
408,1.0,5.386e-07,297.0209297495143,500
409,1.0,5.386e-07,297.0209297495143,500
410,1.0,5.386e-07,297.0209297495143,500
411,1.0,5.386e-07,297.0209297495143,500
412,1.0,5.386e-07,297.0209297495143,500
413,1.0,5.386e-07,297.0209297495143,500
414,1.0,5.386e-07,297.0209297495143,500
415,1.0,5.386e-07,297.0209297495143,500
416,1.0,5.386e-07,297.0209297495143,500
417,1.0,5.386e-07,297.0209297495143,500
418,1.0,5.386e-07,297.0209297495143,500
419,1.0,5.386e-07,297.0209297495143,500
420,1.0,5.386e-07,297.0209297495143,500
421,1.0,5.386e-07,297.0209297495143,500
422,1.0,5.386e-07,297.0209297495143,500
423,1.0,5.386e-07,297.0209297495143,500
424,1.0,5.386e-07,297.0209297495143,500
425,1.0,5.386e-07,297.0209297495143,500
426,1.0,5.386e-07,297.0209297495143,500
427,1.0,5.386e-07,297.0209297495143,500
428,1.0,5.386e-07,297.0209297495143,500
429,1.0,5.386e-07,297.0209297495143,500
430,1.0,5.386e-07,297.0209297495143,500
431,1.0,5.386e-07,297.0209297495143,500
432,1.0,5.386e-07,297.0209297495143,500
433,1.0,5.386e-07,297.0209297495143,500
434,1.0,5.386e-07,297.0209297495143,500
435,1.0,5.386e-07,297.0209297495143,500
436,1.0,5.386e-07,297.0209297495143,500
437,1.0,5.386e-07,297.0209297495143,500
438,1.0,5.386e-07,297.0209297495143,500
439,1.0,5.386e-07,297.0209297495143,500
440,1.0,5.386e-07,297.0209297495143,500
441,1.0,5.386e-07,297.0209297495143,500
442,1.0,5.386e-07,297.0209297495143,500
443,1.0,5.386e-07,297.0209297495143,500
444,1.0,5.386e-07,297.0209297495143,500
445,1.0,5.386e-07,297.0209297495143,500
446,1.0,5.386e-07,297.0209297495143,500
447,1.0,5.386e-07,297.0209297495143,500
448,1.0,5.386e-07,297.0209297495143,500
449,1.0,5.386e-07,297.0209297495143,500
450,1.0,5.386e-07,297.0209297495143,500
451,1.0,5.386e-07,297.0209297495143,500
452,1.0,5.386e-07,297.0209297495143,500
453,1.0,5.386e-07,297.0209297495143,500
454,1.0,5.386e-07,297.0209297495143,500
455,1.0,5.386e-07,297.0209297495143,500
456,1.0,5.386e-07,297.0209297495143,500
457,1.0,5.386e-07,297.0209297495143,500
458,1.0,5.386e-07,297.0209297495143,500
459,1.0,5.386e-07,297.0209297495143,500
460,1.0,5.386e-07,297.0209297495143,500
461,1.0,5.386e-07,297.0209297495143,500
462,1.0,5.386e-07,297.0209297495143,500
463,1.0,5.386e-07,297.0209297495143,500
464,1.0,5.386e-07,297.0209297495143,500
465,1.0,5.386e-07,297.0209297495143,500
466,1.0,5.386e-07,297.0209297495143,500
467,1.0,5.386e-07,297.0209297495143,500
468,1.0,5.386e-07,297.0209297495143,500
469,1.0,5.386e-07,297.0209297495143,500
470,1.0,5.386e-07,297.0209297495143,500
471,1.0,5.386e-07,297.0209297495143,500
472,1.0,5.386e-07,297.0209297495143,500
473,1.0,5.386e-07,297.0209297495143,500
474,1.0,5.386e-07,297.0209297495143,500
475,1.0,5.386e-07,297.0209297495143,500
476,1.0,5.386e-07,297.0209297495143,500
477,1.0,5.386e-07,297.0209297495143,500
478,1.0,5.386e-07,297.0209297495143,500
479,1.0,5.386e-07,297.0209297495143,500
480,1.0,5.386e-07,297.0209297495143,500
481,1.0,5.386e-07,297.0209297495143,500
482,1.0,5.386e-07,297.0209297495143,500
483,1.0,5.386e-07,297.0209297495143,500
484,1.0,5.386e-07,297.0209297495143,500
485,1.0,5.386e-07,297.0209297495143,500
486,1.0,5.386e-07,297.0209297495143,500
487,1.0,5.386e-07,297.0209297495143,500
488,1.0,5.386e-07,297.0209297495143,500
489,1.0,5.386e-07,297.0209297495143,500
490,1.0,5.386e-07,297.0209297495143,500
491,1.0,5.386e-07,297.0209297495143,500
492,1.0,5.386e-07,297.0209297495143,500
493,1.0,5.386e-07,297.0209297495143,500
494,1.0,5.386e-07,297.0209297495143,500
495,1.0,5.386e-07,297.0209297495143,500
496,1.0,5.386e-07,297.0209297495143,500
497,1.0,5.386e-07,297.0209297495143,500
498,1.0,5.386e-07,297.0209297495143,500
499,1.0,5.386e-07,297.0209297495143,500
500,1.0,5.386e-07,297.0209297495143,500
501,1.0,5.386e-07,297.0209297495143,500
502,1.0,5.386e-07,297.0209297495143,500
503,1.0,5.386e-07,297.0209297495143,500
504,1.0,5.386e-07,297.0209297495143,500
505,1.0,5.386e-07,297.0209297495143,500
506,1.0,5.386e-07,297.0209297495143,500
507,1.0,5.386e-07,297.0209297495143,500
508,1.0,5.386e-07,297.0209297495143,500
509,1.0,5.386e-07,297.0209297495143,500
510,1.0,5.386e-07,297.0209297495143,500
511,1.0,5.386e-07,297.0209297495143,500
512,1.0,5.386e-07,297.0209297495143,1000
513,1.0,5.386e-07,297.0209297495143,1000
514,1.0,5.386e-07,297.0209297495143,1000
515,1.0,5.386e-07,297.0209297495143,1000
516,1.0,5.386e-07,297.0209297495143,1000
517,1.0,5.386e-07,297.0209297495143,1000
518,1.0,5.386e-07,297.0209297495143,1000
519,1.0,5.386e-07,297.0209297495143,1000
520,1.0,5.386e-07,297.0209297495143,1000
521,1.0,5.386e-07,297.0209297495143,1000
522,1.0,5.386e-07,297.0209297495143,1000
523,1.0,5.386e-07,297.0209297495143,1000
524,1.0,5.386e-07,297.0209297495143,1000
525,1.0,5.386e-07,297.0209297495143,1000
526,1.0,5.386e-07,297.0209297495143,1000
527,1.0,5.386e-07,297.0209297495143,1000
528,1.0,5.386e-07,297.0209297495143,1000
529,1.0,5.386e-07,297.0209297495143,1000
530,1.0,5.386e-07,297.0209297495143,1000
531,1.0,5.386e-07,297.0209297495143,1000
532,1.0,5.386e-07,297.0209297495143,1000
533,1.0,5.386e-07,297.0209297495143,1000
534,1.0,5.386e-07,297.0209297495143,1000
535,1.0,5.386e-07,297.0209297495143,1000
536,1.0,5.386e-07,297.0209297495143,1000
537,1.0,5.386e-07,297.0209297495143,1000
538,1.0,5.386e-07,297.0209297495143,1000
539,1.0,5.386e-07,297.0209297495143,1000
540,1.0,5.386e-07,297.0209297495143,1000
541,1.0,5.386e-07,297.0209297495143,1000
542,1.0,5.386e-07,297.0209297495143,1000
543,1.0,5.386e-07,297.0209297495143,1000
544,1.0,5.386e-07,297.0209297495143,1000
545,1.0,5.386e-07,297.0209297495143,1000
546,1.0,5.386e-07,297.0209297495143,1000
547,1.0,5.386e-07,297.0209297495143,1000
548,1.0,5.386e-07,297.0209297495143,1000
549,1.0,5.386e-07,297.0209297495143,1000
550,1.0,5.386e-07,297.0209297495143,1000
551,1.0,5.386e-07,297.0209297495143,1000
552,1.0,5.386e-07,297.0209297495143,1000
553,1.0,5.386e-07,297.0209297495143,1000
554,1.0,5.386e-07,297.0209297495143,1000
555,1.0,5.386e-07,297.0209297495143,1000
556,1.0,5.386e-07,297.0209297495143,1000
557,1.0,5.386e-07,297.0209297495143,1000
558,1.0,5.386e-07,297.0209297495143,1000
559,1.0,5.386e-07,297.0209297495143,1000
560,1.0,5.386e-07,297.0209297495143,1000
561,1.0,5.386e-07,297.0209297495143,1000
562,1.0,5.386e-07,297.0209297495143,1000
563,1.0,5.386e-07,297.0209297495143,1000
564,1.0,5.386e-07,297.0209297495143,1000
565,1.0,5.386e-07,297.0209297495143,1000
566,1.0,5.386e-07,297.0209297495143,1000
567,1.0,5.386e-07,297.0209297495143,1000
568,1.0,5.386e-07,297.0209297495143,1000
569,1.0,5.386e-07,297.0209297495143,1000
570,1.0,5.386e-07,297.0209297495143,1000
571,1.0,5.386e-07,297.0209297495143,1000
572,1.0,5.386e-07,297.0209297495143,1000
573,1.0,5.386e-07,297.0209297495143,1000
574,1.0,5.386e-07,297.0209297495143,1000
575,1.0,5.386e-07,297.0209297495143,1000
